监管,50,0.043440486533449174
抽查,49,0.04257167680278019
联合,29,0.02519548218940052
领域,25,0.021720243266724587
公开,23,0.01998262380538662
事项,23,0.01998262380538662
市场监管,21,0.018245004344048653
随机,20,0.01737619461337967
建立,15,0.013032145960034752
执法,15,0.013032145960034752
对象,13,0.011294526498696786
平台,12,0.010425716768027803
副局长,11,0.009556907037358819
副区长,10,0.008688097306689836
随机抽查,10,0.008688097306689836
方式,9,0.007819287576020852
计划,9,0.007819287576020852
清单,9,0.007819287576020852
审批,9,0.007819287576020852
济南市,8,0.0069504778453518675
名录,8,0.0069504778453518675
组织,8,0.0069504778453518675
联席会议,7,0.006081668114682885
领导,6,0.005212858384013901
违法,6,0.005212858384013901
制定,6,0.005212858384013901
落实,6,0.005212858384013901
比例,6,0.005212858384013901
机制,6,0.005212858384013901
区县,6,0.005212858384013901
行政,6,0.005212858384013901
全市,6,0.005212858384013901
风险,5,0.004344048653344918
统一,5,0.004344048653344918
完善,5,0.004344048653344918
主任,5,0.004344048653344918
职责,5,0.004344048653344918
全面推行,5,0.004344048653344918
办公室,5,0.004344048653344918
统筹,5,0.004344048653344918
市场,5,0.004344048653344918
提高,5,0.004344048653344918
执法检查,5,0.004344048653344918
制度,5,0.004344048653344918
依法,5,0.004344048653344918
做好,5,0.004344048653344918
原则,5,0.004344048653344918
调整,4,0.0034752389226759338
数据,4,0.0034752389226759338
干部,4,0.0034752389226759338
责任,4,0.0034752389226759338
社会,4,0.0034752389226759338
强化,4,0.0034752389226759338
水平,4,0.0034752389226759338
装备,4,0.0034752389226759338
意见,4,0.0034752389226759338
县政府,4,0.0034752389226759338
辖区,4,0.0034752389226759338
覆盖,4,0.0034752389226759338
各区,4,0.0034752389226759338
重点,4,0.0034752389226759338
履行,4,0.0034752389226759338
实施方案,4,0.0034752389226759338
频次,4,0.0034752389226759338
确保,4,0.0034752389226759338
企业,4,0.0034752389226759338
录入,4,0.0034752389226759338
公示,4,0.0034752389226759338
参与,4,0.0034752389226759338
经营,3,0.0026064291920069507
共享,3,0.0026064291920069507
管委会,3,0.0026064291920069507
规范,3,0.0026064291920069507
程序,3,0.0026064291920069507
党工委,3,0.0026064291920069507
衔接,3,0.0026064291920069507
市场主体,3,0.0026064291920069507
综合,3,0.0026064291920069507
失信,3,0.0026064291920069507
两库,3,0.0026064291920069507
整合,3,0.0026064291920069507
事务所,3,0.0026064291920069507
守法,3,0.0026064291920069507
发起,3,0.0026064291920069507
分类,3,0.0026064291920069507
联查,3,0.0026064291920069507
政府,3,0.0026064291920069507
委员,3,0.0026064291920069507
人民政府,3,0.0026064291920069507
监管局,3,0.0026064291920069507
科学,3,0.0026064291920069507
同级,2,0.0017376194613379669
涉嫌犯罪,2,0.0017376194613379669
审管,2,0.0017376194613379669
增强,2,0.0017376194613379669
对口,2,0.0017376194613379669
市政府,2,0.0017376194613379669
主管,2,0.0017376194613379669
规范化,2,0.0017376194613379669
副县长,2,0.0017376194613379669
正处级,2,0.0017376194613379669
省政府,2,0.0017376194613379669
成员名单,2,0.0017376194613379669
信用,2,0.0017376194613379669
新旧,2,0.0017376194613379669
推进,2,0.0017376194613379669
动态,2,0.0017376194613379669
培训,2,0.0017376194613379669
随意,2,0.0017376194613379669
济南,2,0.0017376194613379669
日常,2,0.0017376194613379669
动能,2,0.0017376194613379669
省级,2,0.0017376194613379669
措施,2,0.0017376194613379669
王建森,2,0.0017376194613379669
发现,2,0.0017376194613379669
个案,2,0.0017376194613379669
配合,2,0.0017376194613379669
投诉,2,0.0017376194613379669
流程,2,0.0017376194613379669
专业,2,0.0017376194613379669
司法机关,2,0.0017376194613379669
建设,2,0.0017376194613379669
政发,2,0.0017376194613379669
法律法规,2,0.0017376194613379669
莱芜,2,0.0017376194613379669
查处,2,0.0017376194613379669
召集人,2,0.0017376194613379669
移送,2,0.0017376194613379669
推行,2,0.0017376194613379669
标注,2,0.0017376194613379669
无证无照,2,0.0017376194613379669
职能,2,0.0017376194613379669
事后,2,0.0017376194613379669
执法人员,2,0.0017376194613379669
监管部门,2,0.0017376194613379669
业务,2,0.0017376194613379669
对接,2,0.0017376194613379669
执法队伍,2,0.0017376194613379669
涉及,2,0.0017376194613379669
副局级,2,0.0017376194613379669
举报,2,0.0017376194613379669
违规,2,0.0017376194613379669
安排,2,0.0017376194613379669
转换,2,0.0017376194613379669
市长,2,0.0017376194613379669
协调,2,0.0017376194613379669
形式,2,0.0017376194613379669
兼顾,2,0.0017376194613379669
免责,2,0.0017376194613379669
智能,2,0.0017376194613379669
保障,2,0.0017376194613379669
宣传,2,0.0017376194613379669
高新区,2,0.0017376194613379669
上级,2,0.0017376194613379669
照单,2,0.0017376194613379669
准确,2,0.0017376194613379669
常态,2,0.0017376194613379669
人力资源,2,0.0017376194613379669
协同,2,0.0017376194613379669
许可权,2,0.0017376194613379669
手段,2,0.0017376194613379669
变动,2,0.0017376194613379669
机构,2,0.0017376194613379669
互认,2,0.0017376194613379669
监测,2,0.0017376194613379669
鼓励,2,0.0017376194613379669
结论,2,0.0017376194613379669
农村,1,0.0008688097306689834
泉城,1,0.0008688097306689834
切实增强,1,0.0008688097306689834
建设局,1,0.0008688097306689834
南部,1,0.0008688097306689834
依法处理,1,0.0008688097306689834
白宝强,1,0.0008688097306689834
先行,1,0.0008688097306689834
合理配置,1,0.0008688097306689834
针对,1,0.0008688097306689834
履职,1,0.0008688097306689834
赵建民,1,0.0008688097306689834
全过程,1,0.0008688097306689834
文化,1,0.0008688097306689834
苏旭勇,1,0.0008688097306689834
畅通,1,0.0008688097306689834
济阳,1,0.0008688097306689834
多项,1,0.0008688097306689834
咨询,1,0.0008688097306689834
共治,1,0.0008688097306689834
商务局,1,0.0008688097306689834
阳光,1,0.0008688097306689834
检查和,1,0.0008688097306689834
文明执法,1,0.0008688097306689834
海关,1,0.0008688097306689834
会计师,1,0.0008688097306689834
批量,1,0.0008688097306689834
惩戒,1,0.0008688097306689834
试验区,1,0.0008688097306689834
统一性,1,0.0008688097306689834
详细,1,0.0008688097306689834
684,1,0.0008688097306689834
力度,1,0.0008688097306689834
统计,1,0.0008688097306689834
建成,1,0.0008688097306689834
记录,1,0.0008688097306689834
前提,1,0.0008688097306689834
石丽华,1,0.0008688097306689834
降低,1,0.0008688097306689834
第三方,1,0.0008688097306689834
分离,1,0.0008688097306689834
一级,1,0.0008688097306689834
原则上,1,0.0008688097306689834
需求,1,0.0008688097306689834
旅游局,1,0.0008688097306689834
赵炳跃,1,0.0008688097306689834
机关,1,0.0008688097306689834
依规,1,0.0008688097306689834
能力,1,0.0008688097306689834
高效,1,0.0008688097306689834
应急,1,0.0008688097306689834
行政处罚,1,0.0008688097306689834
强大,1,0.0008688097306689834
调研员,1,0.0008688097306689834
执行,1,0.0008688097306689834
审计,1,0.0008688097306689834
分库,1,0.0008688097306689834
实地,1,0.0008688097306689834
明确规定,1,0.0008688097306689834
接任,1,0.0008688097306689834
轻微,1,0.0008688097306689834
放管服,1,0.0008688097306689834
保障局,1,0.0008688097306689834
整治,1,0.0008688097306689834
重复,1,0.0008688097306689834
发生变化,1,0.0008688097306689834
科研院所,1,0.0008688097306689834
线索,1,0.0008688097306689834
交换,1,0.0008688097306689834
逐一,1,0.0008688097306689834
20,1,0.0008688097306689834
王卫东,1,0.0008688097306689834
历下区,1,0.0008688097306689834
上限,1,0.0008688097306689834
管理,1,0.0008688097306689834
理念,1,0.0008688097306689834
加大,1,0.0008688097306689834
给予,1,0.0008688097306689834
受阻,1,0.0008688097306689834
现将,1,0.0008688097306689834
证据,1,0.0008688097306689834
转办,1,0.0008688097306689834
年底,1,0.0008688097306689834
职务,1,0.0008688097306689834
标准,1,0.0008688097306689834
地向,1,0.0008688097306689834
状况良好,1,0.0008688097306689834
处处,1,0.0008688097306689834
天桥区,1,0.0008688097306689834
生效,1,0.0008688097306689834
尽量减少,1,0.0008688097306689834
处置,1,0.0008688097306689834
王玉洁,1,0.0008688097306689834
权限,1,0.0008688097306689834
力量,1,0.0008688097306689834
刘慕平,1,0.0008688097306689834
验资,1,0.0008688097306689834
震慑,1,0.0008688097306689834
应适当,1,0.0008688097306689834
律师,1,0.0008688097306689834
选取,1,0.0008688097306689834
2021,1,0.0008688097306689834
山区,1,0.0008688097306689834
系统性,1,0.0008688097306689834
刘可鑫,1,0.0008688097306689834
等级,1,0.0008688097306689834
融合,1,0.0008688097306689834
APP,1,0.0008688097306689834
忠于职守,1,0.0008688097306689834
城管局,1,0.0008688097306689834
市委常委,1,0.0008688097306689834
山东,1,0.0008688097306689834
全省,1,0.0008688097306689834
滕志超,1,0.0008688097306689834
配备,1,0.0008688097306689834
违法者,1,0.0008688097306689834
认领,1,0.0008688097306689834
合力,1,0.0008688097306689834
历城区,1,0.0008688097306689834
检查人员,1,0.0008688097306689834
研究,1,0.0008688097306689834
多种,1,0.0008688097306689834
均衡,1,0.0008688097306689834
前向,1,0.0008688097306689834
归档,1,0.0008688097306689834
市大,1,0.0008688097306689834
袁谊波,1,0.0008688097306689834
国务院令,1,0.0008688097306689834
支持,1,0.0008688097306689834
槐荫区,1,0.0008688097306689834
意识,1,0.0008688097306689834
鉴定结论,1,0.0008688097306689834
解决,1,0.0008688097306689834
总经济师,1,0.0008688097306689834
充分运用,1,0.0008688097306689834
