监管,86,0.0258180726508556
市场,47,0.014109876913839688
配合,44,0.013209246472530772
执法,43,0.0129090363254278
信息,38,0.011407985589912939
工商部门,35,0.010507355148604023
市场主体,32,0.009606724707295107
市场监管,31,0.009306514560192134
风险,30,0.009006304413089163
公示,29,0.00870609426598619
行政,29,0.00870609426598619
建立,28,0.008405884118883218
企业,28,0.008405884118883218
处室,27,0.008105673971780246
规范,26,0.007805463824677274
职责,26,0.007805463824677274
工商,25,0.007505253677574302
网络,24,0.00720504353047133
信用,24,0.00720504353047133
案件,23,0.006904833383368358
