执法,18,0.11464968152866242
标志,13,0.08280254777070063
标识,13,0.08280254777070063
制服,8,0.050955414012738856
统一,7,0.044585987261146494
市场,6,0.03821656050955414
监管局,6,0.03821656050955414
县级,6,0.03821656050955414
全市,4,0.025477707006369428
市场监管,4,0.025477707006369428
规范,3,0.01910828025477707
换发,3,0.01910828025477707
执法人员,2,0.012738853503184714
穿着,2,0.012738853503184714
订制,2,0.012738853503184714
工商,2,0.012738853503184714
佩戴,2,0.012738853503184714
违规行为,1,0.006369426751592357
苏编,1,0.006369426751592357
公开招标,1,0.006369426751592357
