经营场所,19,0.05397727272727273
登记,18,0.05113636363636364
住所,18,0.05113636363636364
市场主体,14,0.03977272727272727
提交,12,0.03409090909090909
证明,10,0.028409090909090908
经营,7,0.019886363636363636
兴安盟,5,0.014204545454545454
管理,5,0.014204545454545454
活动,5,0.014204545454545454
同意,5,0.014204545454545454
机关,5,0.014204545454545454
房产,5,0.014204545454545454
房屋,4,0.011363636363636364
房屋产权,4,0.011363636363636364
军队,4,0.011363636363636364
暂行办法,4,0.011363636363636364
场所,4,0.011363636363636364
材料,4,0.011363636363636364
租赁,3,0.008522727272727272
