旅游,124,0.08581314878892733
市场,42,0.02906574394463668
监管,29,0.020069204152249134
违法,20,0.01384083044982699
投诉,18,0.01245674740484429
市场秩序,18,0.01245674740484429
综合,18,0.01245674740484429
查处,17,0.011764705882352941
执法,16,0.011072664359861591
整治,15,0.010380622837370242
联合,14,0.009688581314878892
依法,13,0.008996539792387544
管理,13,0.008996539792387544
委员会,12,0.008304498269896194
办公室,11,0.007612456747404845
经营,11,0.007612456747404845
全市,10,0.006920415224913495
景区,10,0.006920415224913495
发展,10,0.006920415224913495
行业,10,0.006920415224913495
