市场准入,44,0.028795811518324606
制度,37,0.024214659685863876
负面清单,35,0.022905759162303665
改革,31,0.020287958115183247
审批,28,0.01832460732984293
责任,26,0.017015706806282723
发改委,22,0.014397905759162303
事项,21,0.0137434554973822
监管,21,0.0137434554973822
投资,21,0.0137434554973822
行政,18,0.011780104712041885
地区,17,0.01112565445026178
商务厅,15,0.00981675392670157
管理,15,0.00981675392670157
试点,15,0.00981675392670157
企业,14,0.009162303664921465
完善,13,0.008507853403141362
市场主体,13,0.008507853403141362
调整,11,0.007198952879581152
国家,11,0.007198952879581152
